id,newsgroup
6899,talk.politics.mideast
6900,rec.motorcycles
6901,rec.sport.baseball
6902,comp.os.ms-windows.misc
6903,misc.forsale
6904,rec.motorcycles
6905,sci.crypt
6906,alt.atheism
6907,comp.os.ms-windows.misc
6908,alt.atheism
6909,comp.os.ms-windows.misc
6910,rec.autos
6911,comp.sys.ibm.pc.hardware
6912,alt.atheism
6913,sci.crypt
6914,sci.electronics
6915,rec.motorcycles
6916,sci.electronics
6917,sci.crypt
6918,sci.crypt
6919,comp.windows.x
6920,sci.space
6921,rec.autos
6922,comp.sys.ibm.pc.hardware
6923,alt.atheism
6924,talk.politics.mideast
6925,comp.graphics
6926,sci.crypt
6927,comp.graphics
6928,talk.religion.misc
6929,sci.space
6930,rec.autos
6931,comp.sys.mac.hardware
6932,rec.motorcycles
6933,comp.windows.x
6934,sci.med
6935,rec.sport.baseball
6936,talk.politics.mideast
6937,rec.motorcycles
6938,comp.sys.mac.hardware
6939,comp.os.ms-windows.misc
6940,misc.forsale
6941,sci.crypt
6942,talk.politics.mideast
6943,comp.sys.mac.hardware
6944,comp.sys.ibm.pc.hardware
6945,comp.windows.x
6946,misc.forsale
6947,rec.sport.hockey
6948,sci.space
6949,sci.med
6950,rec.autos
6951,sci.space
6952,rec.sport.baseball
6953,comp.sys.mac.hardware
6954,talk.politics.guns
6955,sci.space
6956,sci.med
6957,soc.religion.christian
6958,comp.graphics
6959,comp.sys.mac.hardware
6960,soc.religion.christian
6961,rec.motorcycles
6962,sci.electronics
6963,alt.atheism
6964,rec.autos
6965,comp.os.ms-windows.misc
6966,talk.politics.mideast
6967,sci.electronics
6968,sci.space
6969,comp.os.ms-windows.misc
6970,sci.med
6971,sci.med
6972,comp.os.ms-windows.misc
6973,comp.windows.x
6974,alt.atheism
6975,comp.sys.mac.hardware
6976,sci.med
6977,sci.electronics
6978,misc.forsale
6979,sci.crypt
6980,comp.sys.ibm.pc.hardware
6981,sci.electronics
6982,rec.autos
6983,sci.space
6984,talk.politics.misc
6985,comp.graphics
6986,soc.religion.christian
6987,talk.religion.misc
6988,sci.electronics
6989,rec.sport.baseball
6990,comp.os.ms-windows.misc
6991,comp.sys.ibm.pc.hardware
6992,alt.atheism
6993,sci.electronics
6994,rec.sport.hockey
6995,rec.sport.baseball
6996,comp.windows.x
6997,talk.politics.guns
6998,misc.forsale
6999,soc.religion.christian
7000,rec.sport.hockey
7001,comp.sys.mac.hardware
7002,talk.religion.misc
7003,sci.med
7004,talk.politics.mideast
7005,misc.forsale
7006,talk.politics.guns
7007,talk.politics.guns
7008,comp.sys.ibm.pc.hardware
7009,comp.windows.x
7010,comp.os.ms-windows.misc
7011,rec.autos
7012,comp.windows.x
7013,rec.sport.hockey
7014,comp.graphics
7015,comp.sys.mac.hardware
7016,comp.windows.x
7017,talk.politics.guns
7018,alt.atheism
7019,soc.religion.christian
7020,soc.religion.christian
7021,sci.crypt
7022,misc.forsale
7023,talk.politics.guns
7024,soc.religion.christian
7025,sci.space
7026,sci.electronics
7027,talk.politics.misc
7028,sci.crypt
7029,talk.politics.guns
7030,rec.motorcycles
7031,sci.crypt
7032,sci.space
7033,comp.graphics
7034,sci.space
7035,comp.sys.mac.hardware
7036,sci.space
7037,talk.politics.guns
7038,talk.politics.mideast
7039,misc.forsale
7040,rec.motorcycles
7041,sci.crypt
7042,rec.motorcycles
7043,misc.forsale
7044,misc.forsale
7045,talk.politics.guns
7046,comp.os.ms-windows.misc
7047,misc.forsale
7048,sci.space
7049,rec.sport.hockey
7050,comp.windows.x
7051,rec.sport.hockey
7052,misc.forsale
7053,sci.space
7054,sci.med
7055,rec.autos
7056,rec.autos
7057,misc.forsale
7058,alt.atheism
7059,rec.sport.hockey
7060,rec.sport.hockey
7061,talk.politics.mideast
7062,talk.politics.guns
7063,soc.religion.christian
7064,sci.space
7065,rec.sport.baseball
7066,talk.politics.misc
7067,comp.graphics
7068,misc.forsale
7069,talk.politics.guns
7070,rec.sport.hockey
7071,rec.motorcycles
7072,comp.sys.ibm.pc.hardware
7073,comp.sys.ibm.pc.hardware
7074,talk.religion.misc
7075,comp.sys.ibm.pc.hardware
7076,sci.med
7077,alt.atheism
7078,rec.sport.hockey
7079,misc.forsale
7080,rec.autos
7081,talk.politics.mideast
7082,talk.politics.misc
7083,rec.autos
7084,comp.sys.mac.hardware
7085,misc.forsale
7086,comp.os.ms-windows.misc
7087,sci.crypt
7088,soc.religion.christian
7089,comp.os.ms-windows.misc
7090,sci.med
7091,comp.sys.ibm.pc.hardware
7092,talk.politics.mideast
7093,comp.os.ms-windows.misc
7094,comp.graphics
7095,talk.politics.guns
7096,sci.electronics
7097,misc.forsale
7098,comp.sys.ibm.pc.hardware
7099,comp.os.ms-windows.misc
7100,sci.med
7101,rec.autos
7102,rec.motorcycles
7103,comp.graphics
7104,comp.sys.ibm.pc.hardware
7105,comp.sys.ibm.pc.hardware
7106,talk.politics.mideast
7107,comp.graphics
7108,sci.electronics
7109,comp.graphics
7110,sci.electronics
7111,rec.motorcycles
7112,sci.electronics
7113,comp.windows.x
7114,talk.politics.mideast
7115,comp.sys.mac.hardware
7116,misc.forsale
7117,comp.sys.ibm.pc.hardware
7118,comp.graphics
7119,rec.sport.baseball
7120,talk.politics.mideast
7121,rec.motorcycles
7122,sci.crypt
7123,comp.sys.ibm.pc.hardware
7124,soc.religion.christian
7125,sci.electronics
7126,talk.politics.mideast
7127,comp.graphics
7128,misc.forsale
7129,comp.sys.ibm.pc.hardware
7130,soc.religion.christian
7131,sci.crypt
7132,sci.space
7133,comp.os.ms-windows.misc
7134,misc.forsale
7135,comp.os.ms-windows.misc
7136,talk.politics.mideast
7137,talk.politics.mideast
7138,rec.sport.hockey
7139,comp.windows.x
7140,talk.religion.misc
7141,rec.autos
7142,rec.autos
7143,comp.os.ms-windows.misc
7144,alt.atheism
7145,sci.electronics
7146,soc.religion.christian
7147,sci.electronics
7148,talk.politics.mideast
7149,sci.med
7150,comp.sys.ibm.pc.hardware
7151,comp.os.ms-windows.misc
7152,soc.religion.christian
7153,rec.sport.baseball
7154,rec.sport.hockey
7155,sci.med
7156,comp.sys.mac.hardware
7157,comp.graphics
7158,comp.sys.ibm.pc.hardware
7159,rec.sport.hockey
7160,talk.politics.guns
7161,rec.sport.hockey
7162,alt.atheism
7163,rec.autos
7164,misc.forsale
7165,alt.atheism
7166,rec.sport.hockey
7167,comp.graphics
7168,sci.crypt
7169,rec.autos
7170,talk.politics.mideast
7171,misc.forsale
7172,misc.forsale
7173,talk.politics.mideast
7174,comp.graphics
7175,sci.crypt
7176,comp.sys.mac.hardware
7177,rec.sport.baseball
7178,comp.graphics
7179,talk.politics.misc
7180,comp.sys.ibm.pc.hardware
7181,rec.sport.hockey
7182,talk.politics.guns
7183,misc.forsale
7184,sci.med
7185,sci.med
7186,misc.forsale
7187,rec.autos
7188,talk.politics.guns
7189,comp.sys.ibm.pc.hardware
7190,rec.sport.hockey
7191,comp.sys.ibm.pc.hardware
7192,comp.windows.x
7193,talk.politics.misc
7194,talk.politics.misc
7195,sci.space
7196,rec.sport.hockey
7197,talk.politics.guns
7198,soc.religion.christian
7199,talk.politics.guns
7200,rec.autos
7201,rec.motorcycles
7202,comp.sys.mac.hardware
7203,comp.sys.ibm.pc.hardware
7204,rec.sport.baseball
7205,rec.sport.hockey
7206,comp.sys.mac.hardware
7207,comp.graphics
7208,comp.os.ms-windows.misc
7209,sci.med
7210,talk.politics.misc
7211,sci.med
7212,comp.sys.ibm.pc.hardware
7213,sci.crypt
7214,soc.religion.christian
7215,talk.politics.misc
7216,rec.autos
7217,rec.motorcycles
7218,rec.motorcycles
7219,sci.space
7220,sci.space
7221,comp.graphics
7222,sci.electronics
7223,soc.religion.christian
7224,talk.politics.misc
7225,sci.crypt
7226,sci.crypt
7227,comp.windows.x
7228,sci.crypt
7229,sci.electronics
7230,talk.politics.mideast
7231,talk.politics.mideast
7232,rec.autos
7233,soc.religion.christian
7234,talk.politics.misc
7235,rec.autos
7236,sci.med
7237,sci.crypt
7238,sci.space
7239,comp.os.ms-windows.misc
7240,rec.sport.hockey
7241,sci.electronics
7242,comp.windows.x
7243,rec.sport.hockey
7244,sci.crypt
7245,comp.sys.mac.hardware
7246,soc.religion.christian
7247,sci.electronics
7248,sci.crypt
7249,comp.sys.ibm.pc.hardware
7250,talk.politics.misc
7251,sci.crypt
7252,rec.autos
7253,rec.sport.baseball
7254,comp.os.ms-windows.misc
7255,talk.politics.mideast
7256,rec.motorcycles
7257,alt.atheism
7258,comp.os.ms-windows.misc
7259,talk.politics.mideast
7260,soc.religion.christian
7261,sci.crypt
7262,rec.sport.baseball
7263,rec.autos
7264,comp.sys.ibm.pc.hardware
7265,sci.med
7266,comp.os.ms-windows.misc
7267,rec.autos
7268,talk.politics.guns
7269,rec.motorcycles
7270,comp.sys.ibm.pc.hardware
7271,sci.crypt
7272,talk.politics.guns
7273,rec.autos
7274,comp.sys.mac.hardware
7275,rec.autos
7276,talk.religion.misc
7277,comp.sys.ibm.pc.hardware
7278,rec.sport.hockey
7279,rec.autos
7280,soc.religion.christian
7281,comp.sys.ibm.pc.hardware
7282,comp.os.ms-windows.misc
7283,rec.sport.baseball
7284,rec.autos
7285,sci.med
7286,sci.space
7287,alt.atheism
7288,comp.graphics
7289,sci.med
7290,sci.crypt
7291,comp.os.ms-windows.misc
7292,talk.politics.misc
7293,alt.atheism
7294,rec.sport.hockey
7295,rec.sport.hockey
7296,sci.crypt
7297,rec.motorcycles
7298,comp.graphics
7299,rec.autos
7300,comp.windows.x
7301,rec.autos
7302,rec.sport.hockey
7303,misc.forsale
7304,sci.med
7305,sci.crypt
7306,misc.forsale
7307,talk.politics.guns
7308,comp.sys.mac.hardware
7309,talk.politics.misc
7310,sci.crypt
7311,talk.politics.mideast
7312,talk.politics.mideast
7313,rec.autos
7314,sci.crypt
7315,soc.religion.christian
7316,rec.motorcycles
7317,comp.windows.x
7318,talk.politics.mideast
7319,rec.autos
7320,sci.med
7321,sci.space
7322,comp.sys.mac.hardware
7323,talk.politics.guns
7324,comp.sys.ibm.pc.hardware
7325,rec.sport.baseball
7326,talk.politics.guns
7327,talk.politics.misc
7328,comp.windows.x
7329,rec.sport.hockey
7330,sci.space
7331,talk.politics.mideast
7332,talk.religion.misc
7333,soc.religion.christian
7334,comp.os.ms-windows.misc
7335,sci.med
7336,talk.politics.mideast
7337,talk.politics.misc
7338,comp.graphics
7339,talk.politics.guns
7340,sci.electronics
7341,comp.windows.x
7342,talk.politics.guns
7343,comp.windows.x
7344,sci.space
7345,rec.sport.hockey
7346,sci.space
7347,talk.religion.misc
7348,talk.politics.misc
7349,rec.sport.baseball
7350,misc.forsale
7351,comp.graphics
7352,comp.sys.mac.hardware
7353,sci.crypt
7354,comp.sys.mac.hardware
7355,misc.forsale
7356,rec.sport.hockey
7357,talk.politics.mideast
7358,alt.atheism
7359,comp.sys.mac.hardware
7360,talk.politics.mideast
7361,comp.graphics
7362,soc.religion.christian
7363,comp.sys.ibm.pc.hardware
7364,comp.os.ms-windows.misc
7365,sci.space
7366,sci.med
7367,rec.autos
7368,soc.religion.christian
7369,rec.sport.hockey
7370,comp.sys.ibm.pc.hardware
7371,comp.graphics
7372,alt.atheism
7373,rec.sport.hockey
7374,talk.politics.guns
7375,sci.med
7376,comp.sys.ibm.pc.hardware
7377,talk.politics.misc
7378,comp.sys.ibm.pc.hardware
7379,sci.electronics
7380,misc.forsale
7381,rec.motorcycles
7382,talk.politics.guns
7383,alt.atheism
7384,sci.crypt
7385,comp.sys.ibm.pc.hardware
7386,comp.os.ms-windows.misc
7387,talk.religion.misc
7388,rec.autos
7389,sci.electronics
7390,sci.electronics
7391,comp.os.ms-windows.misc
7392,talk.politics.mideast
7393,comp.windows.x
7394,rec.autos
7395,rec.sport.baseball
7396,comp.os.ms-windows.misc
7397,comp.sys.mac.hardware
7398,comp.graphics
7399,comp.sys.mac.hardware
7400,rec.sport.hockey
7401,rec.autos
7402,rec.motorcycles
7403,sci.space
7404,talk.politics.guns
7405,alt.atheism
7406,sci.space
7407,comp.os.ms-windows.misc
7408,rec.autos
7409,comp.sys.mac.hardware
7410,talk.politics.guns
7411,comp.graphics
7412,alt.atheism
7413,comp.windows.x
7414,talk.politics.guns
7415,talk.politics.guns
7416,sci.space
7417,comp.graphics
7418,comp.sys.ibm.pc.hardware
7419,comp.sys.mac.hardware
7420,comp.graphics
7421,comp.sys.ibm.pc.hardware
7422,comp.sys.mac.hardware
7423,talk.politics.misc
7424,talk.politics.guns
7425,comp.sys.ibm.pc.hardware
7426,sci.electronics
7427,sci.electronics
7428,alt.atheism
7429,sci.crypt
7430,soc.religion.christian
7431,alt.atheism
7432,talk.religion.misc
7433,sci.space
7434,sci.electronics
7435,comp.os.ms-windows.misc
7436,talk.politics.guns
7437,alt.atheism
7438,comp.graphics
7439,comp.sys.mac.hardware
7440,rec.sport.hockey
7441,soc.religion.christian
7442,comp.sys.mac.hardware
7443,talk.politics.guns
7444,misc.forsale
7445,misc.forsale
7446,sci.med
7447,comp.sys.mac.hardware
7448,comp.windows.x
7449,soc.religion.christian
7450,sci.electronics
7451,sci.med
7452,comp.sys.mac.hardware
7453,comp.sys.mac.hardware
7454,rec.sport.baseball
7455,rec.motorcycles
7456,rec.sport.baseball
7457,sci.med
7458,sci.electronics
7459,comp.windows.x
7460,misc.forsale
7461,comp.os.ms-windows.misc
7462,misc.forsale
7463,comp.graphics
7464,rec.autos
7465,comp.os.ms-windows.misc
7466,sci.space
7467,comp.sys.ibm.pc.hardware
7468,sci.electronics
7469,misc.forsale
7470,rec.motorcycles
7471,talk.religion.misc
7472,soc.religion.christian
7473,comp.os.ms-windows.misc
7474,talk.politics.mideast
7475,comp.os.ms-windows.misc
7476,talk.politics.mideast
7477,misc.forsale
7478,sci.electronics
7479,talk.politics.misc
7480,comp.graphics
7481,misc.forsale
7482,sci.space
7483,comp.windows.x
7484,comp.sys.ibm.pc.hardware
7485,rec.autos
7486,sci.electronics
7487,rec.autos
7488,rec.autos
7489,comp.graphics
7490,sci.med
7491,talk.politics.guns
7492,alt.atheism
7493,soc.religion.christian
7494,alt.atheism
7495,talk.politics.misc
7496,comp.os.ms-windows.misc
7497,talk.politics.mideast
7498,comp.os.ms-windows.misc
7499,soc.religion.christian
7500,rec.sport.hockey
7501,talk.politics.mideast
7502,talk.religion.misc
7503,misc.forsale
7504,rec.sport.baseball
7505,sci.med
7506,rec.sport.baseball
7507,comp.os.ms-windows.misc
7508,comp.graphics
7509,comp.windows.x
7510,comp.sys.mac.hardware
7511,comp.windows.x
7512,sci.space
7513,comp.windows.x
7514,sci.space
7515,soc.religion.christian
7516,misc.forsale
7517,comp.os.ms-windows.misc
7518,misc.forsale
7519,sci.crypt
7520,alt.atheism
7521,rec.sport.hockey
7522,sci.electronics
7523,alt.atheism
7524,rec.motorcycles
7525,soc.religion.christian
7526,comp.sys.mac.hardware
7527,rec.autos
7528,talk.politics.guns
7529,rec.sport.baseball
7530,comp.windows.x
7531,rec.motorcycles
7532,rec.sport.baseball
7533,rec.motorcycles
7534,sci.crypt
7535,sci.electronics
7536,rec.autos
7537,sci.med
7538,rec.sport.baseball
7539,comp.sys.ibm.pc.hardware
7540,soc.religion.christian
7541,comp.graphics
7542,talk.politics.guns
7543,comp.os.ms-windows.misc
7544,sci.electronics
7545,rec.autos
7546,comp.os.ms-windows.misc
7547,alt.atheism
7548,rec.motorcycles
7549,misc.forsale
7550,sci.electronics
7551,comp.graphics
7552,comp.graphics
7553,talk.politics.mideast
7554,sci.crypt
7555,sci.crypt
7556,comp.sys.ibm.pc.hardware
7557,sci.electronics
7558,talk.politics.guns
7559,rec.sport.baseball
7560,comp.graphics
7561,talk.religion.misc
7562,talk.politics.mideast
7563,rec.sport.hockey
7564,soc.religion.christian
7565,sci.space
7566,sci.space
7567,sci.electronics
7568,comp.windows.x
7569,rec.autos
7570,comp.sys.ibm.pc.hardware
7571,talk.religion.misc
7572,sci.electronics
7573,comp.windows.x
7574,comp.graphics
7575,soc.religion.christian
7576,rec.autos
7577,comp.windows.x
7578,talk.religion.misc
7579,rec.autos
7580,talk.politics.misc
7581,sci.space
7582,sci.crypt
7583,sci.med
7584,comp.windows.x
7585,misc.forsale
7586,soc.religion.christian
7587,alt.atheism
7588,soc.religion.christian
7589,comp.sys.ibm.pc.hardware
7590,rec.sport.hockey
7591,rec.sport.baseball
7592,talk.religion.misc
7593,alt.atheism
7594,rec.sport.baseball
7595,comp.sys.ibm.pc.hardware
7596,alt.atheism
7597,talk.religion.misc
7598,rec.sport.baseball
7599,rec.sport.baseball
7600,rec.sport.hockey
7601,comp.sys.ibm.pc.hardware
7602,rec.autos
7603,rec.motorcycles
7604,comp.graphics
7605,talk.politics.misc
7606,comp.os.ms-windows.misc
7607,talk.politics.guns
7608,sci.electronics
7609,rec.sport.baseball
7610,misc.forsale
7611,soc.religion.christian
7612,talk.religion.misc
7613,sci.med
7614,sci.crypt
7615,talk.politics.mideast
7616,rec.motorcycles
7617,talk.politics.misc
7618,misc.forsale
7619,soc.religion.christian
7620,sci.electronics
7621,soc.religion.christian
7622,alt.atheism
7623,sci.space
7624,comp.windows.x
7625,rec.autos
7626,talk.politics.mideast
7627,rec.motorcycles
7628,comp.sys.ibm.pc.hardware
7629,comp.windows.x
7630,rec.autos
7631,comp.sys.mac.hardware
7632,talk.religion.misc
7633,talk.politics.misc
7634,comp.graphics
7635,rec.sport.hockey
7636,comp.graphics
7637,rec.autos
7638,rec.motorcycles
7639,comp.windows.x
7640,rec.sport.baseball
7641,sci.med
7642,talk.politics.misc
7643,comp.sys.mac.hardware
7644,sci.crypt
7645,sci.electronics
7646,comp.sys.ibm.pc.hardware
7647,soc.religion.christian
7648,alt.atheism
7649,sci.electronics
7650,comp.windows.x
7651,talk.politics.misc
7652,talk.politics.misc
7653,rec.sport.hockey
7654,comp.os.ms-windows.misc
7655,talk.politics.guns
7656,talk.politics.guns
7657,sci.space
7658,comp.windows.x
7659,rec.sport.hockey
7660,misc.forsale
7661,comp.sys.ibm.pc.hardware
7662,sci.crypt
7663,talk.politics.misc
7664,rec.autos
7665,rec.sport.baseball
7666,rec.autos
7667,rec.autos
7668,soc.religion.christian
7669,comp.os.ms-windows.misc
7670,comp.graphics
7671,sci.space
7672,talk.politics.misc
7673,comp.windows.x
7674,rec.sport.baseball
7675,sci.electronics
7676,rec.motorcycles
7677,talk.politics.guns
7678,talk.politics.mideast
7679,comp.windows.x
7680,sci.crypt
7681,soc.religion.christian
7682,alt.atheism
7683,sci.space
7684,talk.politics.guns
7685,comp.windows.x
7686,talk.politics.misc
7687,comp.os.ms-windows.misc
7688,talk.religion.misc
7689,comp.sys.mac.hardware
7690,talk.religion.misc
7691,comp.sys.mac.hardware
7692,comp.os.ms-windows.misc
7693,sci.electronics
7694,rec.autos
7695,alt.atheism
7696,comp.graphics
7697,talk.politics.guns
7698,rec.sport.hockey
7699,soc.religion.christian
7700,rec.sport.hockey
7701,alt.atheism
7702,talk.politics.misc
7703,sci.space
7704,sci.space
7705,talk.politics.misc
7706,rec.sport.hockey
7707,talk.politics.guns
7708,sci.med
7709,rec.sport.baseball
7710,soc.religion.christian
7711,soc.religion.christian
7712,sci.med
7713,comp.graphics
7714,comp.sys.mac.hardware
7715,talk.politics.mideast
7716,talk.politics.misc
7717,rec.autos
7718,comp.sys.mac.hardware
7719,misc.forsale
7720,soc.religion.christian
7721,comp.graphics
7722,rec.sport.hockey
7723,rec.motorcycles
7724,soc.religion.christian
7725,talk.politics.mideast
7726,misc.forsale
7727,comp.graphics
7728,sci.med
7729,sci.med
7730,comp.windows.x
7731,sci.electronics
7732,comp.graphics
7733,rec.sport.hockey
7734,rec.sport.hockey
7735,comp.sys.mac.hardware
7736,talk.religion.misc
7737,sci.space
7738,sci.crypt
7739,rec.sport.baseball
7740,misc.forsale
7741,comp.sys.ibm.pc.hardware
7742,comp.sys.ibm.pc.hardware
7743,comp.windows.x
7744,rec.sport.hockey
7745,alt.atheism
7746,misc.forsale
7747,sci.space
7748,talk.religion.misc
7749,sci.space
7750,talk.politics.guns
7751,sci.crypt
7752,talk.politics.misc
7753,sci.crypt
7754,sci.space
7755,comp.graphics
7756,sci.crypt
7757,talk.politics.guns
7758,rec.autos
7759,alt.atheism
7760,rec.motorcycles
7761,comp.windows.x
7762,rec.autos
7763,comp.graphics
7764,comp.graphics
7765,rec.motorcycles
7766,rec.autos
7767,misc.forsale
7768,talk.politics.misc
7769,alt.atheism
7770,comp.windows.x
7771,talk.religion.misc
7772,rec.motorcycles
7773,rec.sport.hockey
7774,comp.sys.mac.hardware
7775,rec.autos
7776,sci.space
7777,talk.politics.guns
7778,rec.motorcycles
7779,rec.sport.baseball
7780,rec.motorcycles
7781,talk.religion.misc
7782,talk.politics.mideast
7783,rec.autos
7784,comp.graphics
7785,rec.motorcycles
7786,rec.sport.hockey
7787,comp.graphics
7788,sci.med
7789,sci.space
7790,soc.religion.christian
7791,rec.sport.hockey
7792,comp.sys.mac.hardware
7793,rec.motorcycles
7794,sci.electronics
7795,rec.sport.baseball
7796,rec.sport.hockey
7797,sci.med
7798,sci.crypt
7799,rec.sport.hockey
7800,comp.os.ms-windows.misc
7801,comp.os.ms-windows.misc
7802,talk.politics.mideast
7803,comp.graphics
7804,comp.os.ms-windows.misc
7805,comp.os.ms-windows.misc
7806,comp.sys.ibm.pc.hardware
7807,sci.electronics
7808,sci.med
7809,sci.space
7810,rec.motorcycles
7811,sci.electronics
7812,rec.sport.baseball
7813,sci.space
7814,alt.atheism
7815,talk.politics.misc
7816,comp.sys.ibm.pc.hardware
7817,rec.autos
7818,alt.atheism
7819,sci.crypt
7820,comp.windows.x
7821,talk.politics.mideast
7822,comp.windows.x
7823,sci.crypt
7824,talk.politics.misc
7825,misc.forsale
7826,comp.sys.mac.hardware
7827,talk.politics.misc
7828,talk.religion.misc
7829,sci.electronics
7830,talk.politics.misc
7831,alt.atheism
7832,sci.med
7833,comp.sys.ibm.pc.hardware
7834,misc.forsale
7835,sci.med
7836,talk.politics.guns
7837,sci.crypt
7838,talk.politics.misc
7839,comp.os.ms-windows.misc
7840,sci.electronics
7841,rec.autos
7842,talk.politics.mideast
7843,rec.sport.baseball
7844,rec.sport.baseball
7845,rec.autos
7846,comp.windows.x
7847,talk.politics.guns
7848,talk.politics.mideast
7849,comp.os.ms-windows.misc
7850,rec.sport.hockey
7851,sci.crypt
7852,sci.electronics
7853,comp.windows.x
7854,alt.atheism
7855,rec.sport.hockey
7856,talk.politics.mideast
7857,comp.sys.ibm.pc.hardware
7858,rec.motorcycles
7859,comp.os.ms-windows.misc
7860,comp.os.ms-windows.misc
7861,rec.autos
7862,sci.space
7863,rec.sport.hockey
7864,comp.sys.mac.hardware
7865,sci.med
7866,soc.religion.christian
7867,sci.electronics
7868,soc.religion.christian
7869,comp.graphics
7870,comp.graphics
7871,soc.religion.christian
7872,comp.os.ms-windows.misc
7873,misc.forsale
7874,comp.sys.ibm.pc.hardware
7875,talk.politics.mideast
7876,comp.os.ms-windows.misc
7877,sci.crypt
7878,sci.crypt
7879,comp.graphics
7880,comp.windows.x
7881,rec.motorcycles
7882,rec.sport.hockey
7883,misc.forsale
7884,misc.forsale
7885,comp.sys.mac.hardware
7886,soc.religion.christian
7887,sci.crypt
7888,rec.autos
7889,comp.os.ms-windows.misc
7890,talk.politics.mideast
7891,talk.politics.misc
7892,talk.religion.misc
7893,comp.sys.ibm.pc.hardware
7894,sci.crypt
7895,sci.electronics
7896,rec.sport.baseball
7897,comp.windows.x
7898,sci.crypt
7899,sci.space
7900,comp.windows.x
7901,comp.graphics
7902,misc.forsale
7903,talk.religion.misc
7904,rec.sport.baseball
7905,comp.sys.mac.hardware
7906,misc.forsale
7907,misc.forsale
7908,sci.electronics
7909,comp.graphics
7910,rec.sport.hockey
7911,rec.autos
7912,sci.crypt
7913,sci.crypt
7914,rec.autos
7915,rec.sport.baseball
7916,soc.religion.christian
7917,misc.forsale
7918,rec.sport.baseball
7919,sci.electronics
7920,rec.motorcycles
7921,comp.sys.ibm.pc.hardware
7922,sci.space
7923,sci.electronics
7924,rec.sport.baseball
7925,rec.motorcycles
7926,talk.politics.mideast
7927,rec.motorcycles
7928,talk.politics.guns
7929,sci.electronics
7930,talk.religion.misc
7931,rec.sport.baseball
7932,rec.sport.baseball
7933,sci.med
7934,misc.forsale
7935,comp.sys.mac.hardware
7936,rec.motorcycles
7937,talk.politics.mideast
7938,rec.sport.hockey
7939,misc.forsale
7940,soc.religion.christian
7941,sci.space
7942,rec.autos
7943,sci.crypt
7944,sci.space
7945,talk.religion.misc
7946,sci.space
7947,comp.graphics
7948,comp.sys.ibm.pc.hardware
7949,comp.windows.x
7950,sci.crypt
7951,rec.autos
7952,sci.med
7953,comp.graphics
7954,talk.politics.mideast
7955,sci.space
7956,comp.sys.mac.hardware
7957,talk.politics.mideast
7958,comp.sys.ibm.pc.hardware
7959,rec.motorcycles
7960,sci.crypt
7961,sci.med
7962,talk.politics.guns
7963,talk.politics.mideast
7964,comp.graphics
7965,rec.sport.baseball
7966,sci.crypt
7967,sci.space
7968,sci.crypt
7969,comp.os.ms-windows.misc
7970,talk.politics.mideast
7971,rec.autos
7972,soc.religion.christian
7973,comp.sys.ibm.pc.hardware
7974,sci.electronics
7975,sci.med
7976,talk.politics.mideast
7977,comp.graphics
7978,comp.windows.x
7979,talk.politics.mideast
7980,rec.autos
7981,sci.space
7982,talk.politics.misc
7983,comp.windows.x
7984,comp.sys.mac.hardware
7985,rec.sport.hockey
7986,talk.politics.guns
7987,rec.autos
7988,talk.religion.misc
7989,talk.politics.guns
7990,comp.graphics
7991,misc.forsale
7992,rec.sport.baseball
7993,comp.os.ms-windows.misc
7994,alt.atheism
7995,rec.autos
7996,comp.os.ms-windows.misc
7997,comp.graphics
7998,soc.religion.christian
7999,comp.graphics
8000,soc.religion.christian
8001,sci.med
8002,rec.motorcycles
8003,comp.windows.x
8004,sci.crypt
8005,rec.sport.hockey
8006,talk.religion.misc
8007,comp.sys.ibm.pc.hardware
8008,talk.politics.guns
8009,sci.crypt
8010,sci.electronics
8011,comp.sys.mac.hardware
8012,talk.religion.misc
8013,talk.politics.guns
8014,talk.politics.mideast
8015,comp.windows.x
8016,talk.politics.mideast
8017,rec.autos
8018,sci.electronics
8019,sci.crypt
8020,sci.space
8021,comp.windows.x
8022,talk.politics.misc
8023,alt.atheism
8024,comp.windows.x
8025,comp.graphics
8026,rec.sport.hockey
8027,misc.forsale
8028,talk.politics.mideast
8029,comp.graphics
8030,comp.os.ms-windows.misc
8031,sci.electronics
8032,rec.sport.hockey
8033,rec.motorcycles
8034,rec.sport.baseball
8035,talk.politics.guns
8036,sci.med
8037,comp.windows.x
8038,comp.windows.x
8039,comp.graphics
8040,talk.religion.misc
8041,sci.crypt
8042,comp.sys.mac.hardware
8043,comp.graphics
8044,sci.electronics
8045,rec.sport.hockey
8046,sci.crypt
8047,talk.politics.guns
8048,sci.crypt
8049,comp.os.ms-windows.misc
8050,talk.politics.mideast
8051,sci.electronics
8052,misc.forsale
8053,alt.atheism
8054,comp.windows.x
8055,sci.electronics
8056,rec.autos
8057,comp.graphics
8058,rec.sport.hockey
8059,comp.graphics
8060,talk.politics.mideast
8061,rec.motorcycles
8062,talk.religion.misc
8063,comp.os.ms-windows.misc
8064,talk.politics.misc
8065,rec.motorcycles
8066,comp.os.ms-windows.misc
8067,sci.med
8068,comp.graphics
8069,comp.sys.mac.hardware
8070,sci.electronics
8071,sci.crypt
8072,talk.politics.mideast
8073,comp.sys.mac.hardware
8074,rec.sport.baseball
8075,alt.atheism
8076,sci.electronics
8077,sci.crypt
8078,comp.graphics
8079,talk.politics.guns
